# 30/12/2025 10:10:02 AM: Prices - EPEX Spot Market Auction - switzerland - Currency: EUR
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Minimum,Maximum,Baseload,Peakload,Off-peak,Off-peak 2,Off-peak 1,Night,Late morning,Early afternoon,Evening,Early morning,Business,Afternoon,Middle night,Morning,High noon,Rush hour,Sun peak
09/03/2025,114.67,109.68,107.84,,105.25,104.87,106.19,108.43,106.20,101.06,30.20,0.00,-0.15,-6.24,-6.50,0.01,16.28,88.22,126.06,143.51,137.10,130.09,122.69,110.68,104.89,-6.50,143.51,81.71,52.46,110.96,117.09,107.89,108.08,32.78,0.89,124.83,106.42,16.83,57.64,109.36,86.47,-3.22,123.72,0.57
08/03/2025,122.54,119.06,114.61,,115.06,115.80,120.43,129.73,131.63,118.58,104.94,75.31,20.80,11.98,10.56,20.60,64.99,109.44,135.67,148.56,140.05,138.10,135.76,129.03,120.52,10.56,148.56,102.24,80.12,124.36,130.85,121.11,117.92,79.91,27.03,135.34,124.40,53.47,82.68,117.82,121.22,29.66,133.43,34.04
07/03/2025,113.03,107.58,106.63,,104.74,107.81,123.19,145.83,150.07,136.36,130.30,113.25,100.03,15.49,13.51,36.90,81.08,125.24,155.02,181.19,173.35,144.24,130.38,125.34,121.08,13.51,181.19,114.24,105.14,123.33,130.26,119.86,110.50,119.99,36.75,145.93,131.73,78.37,99.56,108.00,140.64,60.57,158.70,60.04
06/03/2025,124.07,111.58,109.18,,108.04,108.98,124.03,141.65,143.89,143.70,123.40,112.37,99.00,83.83,60.04,85.08,105.95,116.40,149.40,161.09,152.60,143.00,139.32,133.59,129.96,60.04,161.09,121.26,116.07,126.44,136.47,121.43,114.31,119.62,83.73,143.26,129.64,101.67,114.21,113.22,138.16,88.81,144.87,91.05
05/03/2025,128.03,120.07,119.81,,117.10,117.10,131.21,145.49,150.13,147.54,133.61,117.30,108.81,102.83,99.35,100.47,114.66,134.38,147.93,158.79,155.32,145.87,143.15,136.87,130.94,99.35,158.79,129.45,126.75,132.15,139.21,128.62,122.22,126.82,104.33,145.16,135.98,115.57,124.36,121.25,144.19,107.07,149.11,107.24
04/03/2025,129.17,123.79,119.72,,117.68,118.24,130.75,150.31,167.98,152.96,139.04,121.30,111.73,100.29,98.55,106.53,121.05,138.19,154.18,173.86,168.09,151.00,143.79,138.18,135.69,98.55,173.86,133.84,132.15,135.53,142.17,132.21,123.23,131.26,106.61,151.77,141.82,118.93,129.99,122.59,152.57,107.97,158.58,109.91
03/03/2025,112.17,105.79,107.06,,102.08,106.34,116.40,137.10,145.98,144.50,135.81,120.53,115.04,99.41,98.31,99.55,116.05,129.40,148.05,159.08,163.61,148.80,143.20,138.08,128.31,98.31,163.61,125.86,127.45,124.28,139.60,116.62,108.31,128.97,103.33,146.85,126.46,116.15,123.26,106.78,140.85,108.32,150.04,108.15
02/03/2025,119.68,115.89,114.81,,112.30,111.58,112.39,115.98,117.09,110.93,101.23,91.42,68.29,69.66,20.11,34.72,81.08,99.62,131.77,143.99,141.79,134.00,127.90,122.08,117.09,20.11,143.99,104.81,91.22,118.40,125.27,114.97,114.44,92.97,51.39,131.14,114.26,72.18,86.80,115.67,111.31,62.37,129.29,60.88
01/03/2025,132.99,123.69,122.58,,119.07,118.98,119.54,128.33,138.53,138.00,136.24,120.15,117.39,111.90,105.08,109.38,117.91,131.14,143.03,151.52,149.90,140.01,132.26,128.32,123.44,105.08,151.52,127.47,127.64,127.31,131.01,125.46,122.81,127.95,111.07,137.58,126.35,119.51,125.37,124.58,135.28,113.63,143.90,113.64
28/02/2025,126.01,121.08,120.76,,119.14,119.15,121.43,141.46,156.46,159.33,143.96,131.72,126.83,120.67,117.65,119.22,128.59,142.84,150.44,165.17,158.56,145.80,136.37,128.34,120.70,117.65,165.17,134.24,138.75,129.73,132.80,128.19,121.26,140.46,121.53,142.49,134.63,131.00,135.27,121.75,150.30,124.22,154.25,124.11
27/02/2025,121.01,119.98,117.44,,116.60,116.08,122.16,143.03,153.09,157.51,145.09,132.93,124.51,120.80,119.61,121.07,131.97,145.28,159.53,170.72,163.94,152.50,141.85,140.01,129.91,116.08,170.72,136.11,141.08,131.14,141.07,126.17,118.88,140.01,123.36,149.82,133.59,131.69,139.46,118.76,149.68,124.46,159.87,125.15
26/02/2025,124.81,122.27,120.24,,118.77,118.79,125.75,146.94,168.21,181.13,162.73,148.98,142.05,135.62,133.50,136.36,145.06,151.40,167.87,174.43,169.03,153.67,142.98,138.05,131.39,118.77,181.13,144.17,154.01,134.32,141.52,130.72,121.77,158.72,137.64,151.59,139.92,148.18,150.17,121.52,164.75,140.04,165.68,140.26
25/02/2025,131.99,126.26,120.75,,123.14,124.02,131.81,145.69,161.35,164.71,150.70,146.73,144.41,135.41,135.61,139.35,148.98,168.96,181.08,187.50,187.24,160.05,145.51,137.61,129.48,120.75,187.50,147.01,157.56,136.47,143.16,133.13,126.33,151.64,139.84,157.90,140.72,145.74,159.59,125.54,155.61,140.54,181.20,141.75
24/02/2025,122.71,121.06,119.44,,119.64,120.52,124.17,148.50,157.99,161.67,151.66,146.60,143.54,138.29,139.61,142.01,148.46,156.04,161.61,166.04,163.12,155.04,147.29,143.55,137.89,119.44,166.04,143.19,151.55,134.82,145.94,129.25,121.26,150.87,142.09,152.16,137.80,146.48,152.03,120.71,154.96,142.01,161.70,143.09
23/02/2025,125.12,124.90,124.67,,122.15,120.45,120.42,117.45,117.33,115.80,116.78,120.35,108.14,106.40,95.77,104.31,115.35,134.06,146.90,152.46,153.19,147.60,142.10,141.99,130.63,95.77,153.19,125.18,122.46,127.90,140.58,121.56,122.95,115.27,105.46,144.66,118.91,110.36,125.16,124.21,116.84,107.67,146.65,108.39
22/02/2025,140.36,131.18,129.33,,128.11,124.12,129.72,132.05,139.63,139.19,133.21,124.28,120.11,108.13,105.01,90.08,116.42,123.85,144.08,147.49,147.15,144.09,142.20,141.37,137.88,90.08,147.49,129.96,124.92,135.00,141.39,131.81,130.47,129.20,104.91,143.36,131.38,117.05,118.61,132.25,136.02,114.38,140.64,110.67
21/02/2025,144.40,140.57,138.55,,137.96,137.40,143.30,153.80,155.00,149.69,147.11,147.11,142.30,130.00,130.07,134.38,141.92,144.67,151.59,154.77,151.59,147.03,146.26,146.75,141.92,130.00,155.00,144.09,143.77,144.41,145.49,143.87,140.36,146.55,134.09,148.05,147.38,140.32,143.14,140.37,151.40,137.37,150.66,137.63
20/02/2025,142.89,139.25,134.07,,133.60,134.91,142.93,150.29,164.32,163.93,150.11,147.80,142.32,131.94,130.28,138.02,148.51,155.99,157.20,161.91,158.49,154.70,148.04,148.21,145.03,130.28,164.32,146.86,148.88,144.85,149.00,142.78,137.94,151.04,137.19,152.73,148.11,144.11,149.93,137.45,157.16,138.09,158.40,139.81
19/02/2025,142.19,138.13,136.74,,134.50,134.61,143.62,156.99,166.27,168.90,154.70,151.70,148.36,145.09,144.16,145.02,151.19,157.13,161.12,168.00,168.07,161.18,152.22,151.49,149.56,134.50,168.90,151.29,155.29,147.29,153.61,144.13,138.30,155.92,146.37,158.42,150.37,151.14,153.62,137.89,161.72,147.33,163.58,147.59
18/02/2025,143.87,136.98,132.66,,131.42,131.48,144.88,161.13,190.59,190.83,160.06,147.96,137.04,132.61,133.02,140.78,152.89,162.25,176.02,177.79,175.07,167.50,158.51,155.70,152.46,131.42,190.83,153.90,157.19,150.60,158.54,146.63,136.88,158.97,139.83,164.51,157.02,149.40,157.99,136.23,175.65,137.66,172.78,140.72
17/02/2025,139.31,136.82,131.71,,133.03,131.78,139.02,161.45,191.77,195.00,165.07,157.37,153.07,144.71,142.97,150.56,158.11,170.09,188.59,204.49,203.38,171.35,159.98,156.48,149.67,131.71,204.49,159.82,169.45,150.20,159.37,145.61,135.28,167.63,149.09,174.23,156.01,158.36,166.84,135.22,178.32,149.53,191.64,151.13
16/02/2025,139.39,134.06,131.01,,124.68,122.87,126.14,130.68,134.03,131.81,122.01,117.71,107.52,105.53,99.07,114.45,129.06,144.32,159.30,163.59,163.34,155.74,151.60,150.49,143.89,99.07,163.59,133.43,129.81,137.05,150.43,130.36,129.69,119.76,112.03,154.78,128.43,115.90,136.78,132.29,129.63,107.46,157.64,112.22
15/02/2025,143.19,137.55,135.24,,133.05,133.04,131.12,134.84,148.19,149.60,140.37,133.52,124.61,120.02,114.10,122.10,133.05,155.00,168.59,175.02,164.06,154.42,142.89,139.18,133.95,114.10,175.02,140.28,141.67,138.89,142.61,137.03,135.53,137.03,122.32,151.59,136.80,129.67,144.69,137.26,143.25,123.06,165.67,124.57
14/02/2025,147.94,143.11,141.68,,140.02,139.90,148.91,162.71,196.16,202.61,198.13,182.58,170.37,167.88,166.92,169.71,176.69,180.68,183.33,192.73,195.39,185.79,167.89,160.04,156.18,139.90,202.61,169.89,182.25,157.53,167.48,152.55,143.59,188.42,170.30,176.34,161.92,179.36,177.60,143.19,189.90,171.94,188.03,172.36
13/02/2025,157.45,150.87,149.52,,147.34,147.39,151.13,166.00,190.07,214.58,193.15,176.59,168.96,161.20,160.68,163.82,169.50,180.99,190.57,200.72,198.79,175.48,162.54,157.30,152.93,147.34,214.58,170.32,181.63,159.00,162.06,157.47,150.62,188.32,163.80,174.63,163.65,176.06,176.22,151.30,190.95,166.86,192.77,166.79
12/02/2025,151.41,147.86,146.07,,145.08,144.76,149.25,160.06,174.36,187.02,176.35,168.10,165.16,159.09,157.06,159.60,165.56,171.71,183.45,189.61,192.87,174.61,163.19,159.70,154.28,144.76,192.87,164.43,172.97,155.89,162.95,152.36,147.41,174.16,160.33,172.38,157.11,167.24,170.08,147.61,174.45,162.35,184.41,162.43
11/02/2025,159.85,154.47,151.41,,150.04,149.28,153.38,164.05,173.27,172.70,165.21,164.55,164.93,163.61,164.24,163.61,165.60,167.90,169.30,175.44,175.99,169.23,164.45,161.62,159.86,149.28,175.99,163.50,167.76,159.24,163.79,156.97,153.07,166.85,164.27,167.77,160.00,165.56,166.60,153.94,168.81,164.33,172.16,164.42
10/02/2025,145.86,141.00,140.74,,140.45,140.22,148.07,156.10,168.70,170.40,159.72,158.60,155.67,151.09,151.51,156.09,158.40,165.43,163.09,165.19,159.98,158.04,158.40,158.39,155.69,140.22,170.40,155.28,159.60,150.97,157.63,147.64,142.72,161.10,154.27,159.28,153.27,157.69,160.75,142.01,163.73,154.22,163.42,155.23
09/02/2025,142.47,139.98,138.69,,137.24,135.20,136.86,139.47,142.67,148.57,147.77,149.50,141.52,139.95,133.70,138.05,138.19,144.26,155.47,161.69,157.85,156.05,152.23,151.22,141.84,133.70,161.69,144.60,146.38,142.83,150.34,139.07,138.41,146.84,137.47,153.48,138.55,142.16,143.99,139.60,144.62,141.17,154.82,140.15
08/02/2025,150.80,144.53,140.10,,138.26,137.36,138.80,147.01,152.00,155.81,153.76,151.04,144.99,142.70,139.77,138.87,147.08,151.21,156.40,158.10,156.40,155.79,153.33,151.28,147.00,137.36,158.10,148.02,149.68,146.36,151.85,143.61,141.64,151.40,142.11,153.65,143.79,146.75,148.39,143.42,152.15,144.63,155.53,144.08
07/02/2025,147.09,142.99,136.65,,136.56,136.18,144.90,153.69,156.93,158.64,154.16,153.30,145.05,140.89,140.93,146.07,150.86,151.12,153.30,153.80,152.82,152.06,153.29,150.00,144.35,136.18,158.64,148.15,150.08,146.22,149.93,144.37,140.73,152.79,144.69,151.05,147.93,148.74,150.34,140.82,155.86,145.04,152.76,146.18
06/02/2025,139.06,136.41,133.95,,132.98,130.80,134.76,151.88,185.76,216.41,182.07,161.03,149.69,143.72,141.00,144.29,150.80,162.29,169.00,173.50,164.59,153.90,150.99,150.58,145.72,130.80,216.41,154.38,163.20,145.57,150.30,143.20,134.66,177.30,144.95,156.55,150.80,161.13,156.60,135.60,184.03,148.86,167.35,148.42
05/02/2025,138.20,134.10,130.98,,128.53,128.20,138.40,152.34,161.73,170.29,154.91,148.15,135.55,132.33,128.98,132.14,144.32,159.44,179.03,187.59,186.92,164.50,153.86,151.85,143.08,128.20,187.59,149.39,154.97,143.81,153.32,139.06,133.07,152.23,134.44,164.63,145.17,143.33,153.73,132.95,159.82,136.25,178.25,136.91
04/02/2025,136.06,132.47,129.61,,125.80,125.97,135.61,155.97,186.24,189.20,164.89,150.09,141.06,130.42,130.07,137.07,143.13,158.69,169.85,176.51,171.99,159.61,152.52,144.81,138.89,125.80,189.20,149.44,155.25,143.63,148.96,140.97,130.92,161.31,135.17,157.39,150.95,148.24,152.19,130.99,174.08,137.91,169.26,138.64
03/02/2025,134.81,131.66,127.13,,126.14,127.67,136.36,159.73,210.52,256.39,188.99,158.14,148.80,139.37,138.15,142.48,153.01,175.27,182.41,215.56,217.70,173.10,156.36,151.35,140.77,126.14,256.39,162.16,176.36,147.97,155.40,144.25,130.63,188.08,143.25,175.81,158.57,165.67,163.29,129.94,203.91,146.12,197.74,146.66
02/02/2025,134.53,127.89,123.26,,120.16,119.05,121.22,127.37,139.43,144.36,141.38,132.08,123.55,108.60,99.70,105.74,126.98,156.31,168.45,171.09,170.99,160.79,154.21,147.92,140.81,99.70,171.09,136.08,137.44,134.72,150.93,126.61,124.35,135.34,110.26,157.64,126.77,122.80,139.37,126.46,138.14,115.98,166.71,116.11
01/02/2025,138.40,133.38,131.99,,130.37,128.36,129.31,133.32,144.28,148.91,142.31,136.90,135.90,131.08,132.20,132.03,132.65,153.31,165.40,165.90,163.41,153.44,146.73,141.18,132.03,128.36,165.90,140.95,145.00,136.90,143.35,133.68,131.97,141.01,131.99,150.45,133.82,136.50,145.85,133.54,142.21,134.02,162.01,133.46
31/01/2025,132.07,123.91,124.09,,124.09,124.70,132.11,145.33,154.92,162.24,157.58,144.31,142.94,139.09,136.00,140.50,147.92,161.66,182.01,179.63,170.02,153.78,144.94,141.81,136.20,123.91,182.01,145.91,155.33,136.50,144.18,132.65,126.83,151.77,140.88,154.40,139.27,146.32,158.02,126.04,155.02,140.59,173.33,141.79
30/01/2025,129.80,125.00,122.91,,122.47,121.90,128.13,145.51,157.89,164.20,155.06,144.77,139.37,132.17,132.51,140.41,149.37,161.80,176.71,172.36,165.00,152.93,143.97,142.01,134.20,121.90,176.71,144.19,152.81,135.56,143.28,131.70,125.04,150.85,138.62,151.75,138.36,144.73,157.07,125.05,155.67,137.21,168.97,139.77
29/01/2025,121.76,114.99,112.96,,112.92,114.93,125.76,143.33,149.66,147.93,141.72,138.45,133.90,124.53,123.58,125.79,139.51,144.35,149.99,150.09,149.09,144.90,139.50,135.97,128.77,112.92,150.09,133.93,139.08,128.79,137.29,124.54,117.22,140.50,128.35,141.39,133.42,134.43,139.91,115.66,145.66,130.12,148.38,130.96
28/01/2025,122.64,117.57,113.78,,113.07,116.14,124.31,138.94,148.26,146.84,144.05,143.06,136.54,129.53,127.49,131.66,139.70,148.72,149.50,148.61,147.22,144.98,139.82,137.36,130.00,113.07,149.50,134.99,141.08,128.91,138.04,124.34,117.92,142.62,132.10,141.33,131.91,137.36,142.40,116.77,144.52,134.16,148.51,134.66
27/01/2025,124.33,115.72,113.04,,111.63,111.75,125.65,139.94,146.27,147.30,147.30,149.85,147.50,146.41,139.10,145.17,149.82,149.86,149.52,148.18,145.61,146.30,141.14,134.36,128.42,111.63,149.86,137.67,147.14,128.21,137.56,123.54,117.02,147.99,145.13,140.67,130.90,146.56,148.59,116.18,145.20,145.72,148.29,146.31
26/01/2025,136.16,130.01,128.00,,125.09,125.01,125.09,128.00,133.47,136.00,136.53,128.96,122.96,110.79,105.99,112.13,129.17,141.32,149.77,150.80,147.90,146.15,141.28,138.16,132.27,105.99,150.80,131.71,131.03,132.39,139.47,128.85,128.23,131.11,114.52,142.76,127.89,122.82,133.10,129.82,133.50,117.18,147.45,118.33
25/01/2025,137.09,131.82,131.19,,130.81,130.11,130.97,138.72,141.18,143.94,142.48,138.84,129.76,127.35,126.91,127.86,132.93,143.10,147.39,147.39,144.99,144.03,138.70,134.00,128.49,126.91,147.39,136.25,137.75,134.76,136.31,133.99,132.00,138.76,128.76,139.60,135.25,133.76,137.82,132.73,141.58,130.72,145.72,130.61
24/01/2025,128.01,125.56,123.95,,122.92,123.45,130.02,145.12,160.61,162.00,152.80,151.16,141.03,130.05,126.98,140.47,146.54,150.51,152.92,150.11,146.74,143.08,141.25,138.83,133.07,122.92,162.00,140.30,145.94,134.66,139.06,132.46,125.65,151.75,136.01,142.18,139.80,143.88,147.61,125.11,155.13,137.31,150.07,139.37
23/01/2025,130.14,127.16,125.11,,123.70,123.95,131.00,145.26,166.77,174.07,167.35,161.05,156.65,150.98,148.27,152.51,160.99,170.21,172.01,166.03,158.01,149.70,143.29,141.40,134.04,123.70,174.07,149.15,161.51,136.79,142.11,134.14,126.84,164.78,153.19,148.75,141.75,158.98,163.93,126.53,163.36,154.24,166.57,155.08
22/01/2025,134.27,131.69,129.01,,128.19,129.15,140.00,154.00,188.52,219.45,197.96,180.44,167.93,160.05,158.28,164.02,187.32,189.18,197.62,186.35,169.06,164.00,147.02,141.49,134.89,128.19,219.45,162.50,181.47,143.52,146.85,141.85,132.05,191.45,167.42,157.14,152.92,179.43,184.54,130.79,189.98,166.68,185.55,169.67
21/01/2025,130.56,125.42,123.15,,122.05,123.01,129.07,147.23,211.44,253.39,215.81,173.77,157.59,145.20,141.05,144.97,167.28,208.31,240.82,276.61,227.03,168.03,144.10,140.89,134.00,122.05,276.61,168.78,195.99,141.58,146.76,138.99,125.54,200.14,149.63,181.78,152.69,174.88,190.35,125.30,206.97,154.40,238.19,154.98
20/01/2025,129.12,127.04,125.04,,122.69,123.52,129.66,147.64,212.20,279.94,230.41,191.45,173.70,164.48,163.39,172.82,193.38,226.90,264.05,290.01,249.76,188.65,159.27,147.21,138.59,122.69,290.01,181.29,216.69,145.89,158.43,139.61,126.18,218.88,173.52,195.58,153.26,196.20,214.29,125.97,217.55,173.26,257.68,176.54
19/01/2025,129.96,125.77,124.68,,122.12,120.01,122.45,125.02,127.29,130.64,129.90,127.46,122.12,117.80,114.29,117.53,129.12,141.08,155.99,164.99,163.71,155.61,142.40,136.13,129.89,114.29,164.99,132.33,134.55,130.11,141.01,124.66,124.17,127.53,119.69,148.79,123.69,123.61,135.93,125.63,128.21,120.42,156.44,121.39
18/01/2025,128.92,124.20,121.77,,119.37,118.17,121.41,127.48,136.42,144.46,142.02,136.81,128.40,123.75,122.43,123.09,133.22,144.92,155.36,161.52,161.23,146.09,140.20,135.73,129.23,118.17,161.52,134.43,139.77,129.08,137.81,124.72,122.31,137.92,125.62,145.67,125.87,131.77,139.15,123.57,137.60,127.85,155.76,127.95
17/01/2025,123.94,120.09,117.70,,116.14,117.64,123.61,140.17,176.65,206.77,176.07,149.68,135.39,128.21,126.36,131.19,146.07,169.69,177.14,190.93,178.64,156.11,142.75,140.00,133.51,116.14,206.77,146.85,159.68,134.03,143.09,129.49,119.85,166.98,132.96,156.99,139.52,149.97,156.02,119.47,174.92,134.91,179.10,136.15
16/01/2025,128.81,123.35,120.01,,118.63,119.93,129.56,145.59,192.73,216.34,187.20,162.26,142.64,138.22,137.39,144.29,163.19,188.97,207.02,208.71,192.51,153.04,139.90,134.01,127.50,118.63,216.34,155.08,174.06,136.09,138.61,134.83,123.38,177.11,145.77,159.28,146.95,161.44,175.87,122.70,185.47,145.13,199.30,148.00
15/01/2025,123.19,118.11,115.07,,112.96,115.79,123.43,151.61,191.22,222.62,210.30,178.09,168.43,162.50,159.91,169.38,174.91,175.10,209.63,213.20,201.85,176.20,159.97,141.54,134.80,112.96,222.62,162.91,187.16,138.66,153.13,131.42,118.09,194.86,166.68,171.26,145.51,180.77,182.26,117.33,193.94,167.23,199.95,168.87
14/01/2025,124.97,121.69,118.92,,117.30,117.79,123.81,137.96,166.57,184.22,167.96,143.47,133.80,128.33,129.21,131.94,156.01,164.35,170.34,190.20,184.75,172.18,150.23,137.94,131.61,117.30,190.20,146.06,157.05,135.08,147.99,128.63,120.75,157.36,136.37,161.15,136.53,146.87,155.66,120.72,164.18,133.70,177.41,137.13
13/01/2025,114.31,110.64,107.01,,105.52,105.07,115.85,140.29,165.47,185.05,157.30,140.67,130.10,122.99,121.10,124.40,132.45,150.12,166.87,167.71,159.33,143.10,129.59,125.11,118.35,105.07,185.05,134.93,146.51,123.36,129.04,120.52,109.73,153.28,125.24,140.53,131.67,139.26,143.46,109.37,162.03,128.72,161.01,128.62
12/01/2025,103.08,97.77,94.34,,91.41,90.96,93.30,99.43,103.31,114.14,119.01,116.61,110.00,107.24,106.35,109.59,120.94,130.55,137.20,143.64,140.90,133.37,126.23,122.40,117.28,90.96,143.64,113.71,121.35,106.07,124.82,96.70,95.14,114.94,111.03,130.64,96.75,112.99,124.57,96.65,108.97,110.05,138.07,111.79
11/01/2025,113.68,113.02,109.00,,107.76,107.44,108.59,111.74,114.98,120.30,119.07,114.97,108.97,108.59,108.59,108.59,112.06,119.80,127.69,133.08,132.89,127.10,123.02,121.20,113.30,107.44,133.08,116.06,117.88,114.24,121.16,110.78,109.92,115.83,109.46,125.10,110.69,112.64,117.04,110.87,116.52,110.28,128.37,110.30
10/01/2025,109.15,105.50,98.99,,95.51,95.71,106.81,117.19,126.10,133.88,131.80,127.20,122.47,120.39,117.20,117.20,127.83,137.30,146.19,148.33,143.04,133.19,125.53,122.10,117.51,95.51,148.33,121.92,131.07,112.77,124.58,106.87,101.95,128.84,120.66,131.62,111.45,124.75,132.13,102.29,127.24,121.82,143.72,122.05
09/01/2025,117.59,109.81,102.08,,101.93,102.53,113.81,132.54,151.57,170.52,151.00,149.38,144.38,138.90,134.69,131.40,132.90,131.39,135.00,134.99,132.90,126.89,123.09,122.07,114.97,101.93,170.52,129.43,140.62,118.24,121.76,116.48,107.96,153.82,134.47,125.82,125.11,144.15,132.67,107.85,151.41,141.84,133.57,138.61
08/01/2025,115.19,109.69,104.36,,102.32,103.28,117.28,129.85,136.03,138.40,135.24,134.65,131.28,127.71,128.69,135.39,143.24,146.11,146.57,150.34,141.74,134.91,128.27,126.98,118.91,102.32,150.34,128.60,138.28,118.92,127.27,114.75,108.69,134.89,133.76,133.53,121.61,134.33,142.83,107.89,134.88,130.58,146.19,133.49
07/01/2025,118.51,115.19,115.86,,115.35,111.27,118.40,124.39,131.69,138.40,134.50,133.78,136.04,131.54,129.20,134.05,140.60,145.89,145.90,142.06,139.97,135.00,131.90,131.90,128.02,111.27,145.90,130.39,137.66,123.12,131.71,118.83,115.76,135.68,133.85,134.81,121.44,134.76,141.61,116.23,132.25,132.64,143.46,134.20
06/01/2025,115.69,105.95,98.58,,94.81,98.69,112.34,123.07,132.41,132.44,132.80,130.65,128.06,123.41,123.41,127.91,137.19,137.05,139.99,137.50,134.91,129.80,128.88,125.88,122.13,94.81,139.99,123.90,132.11,115.69,126.67,110.19,104.34,130.99,127.98,129.85,116.63,129.48,135.54,103.76,130.18,126.38,137.36,128.44
05/01/2025,119.40,114.11,110.07,,105.83,107.53,115.10,119.94,124.22,127.80,129.11,128.02,126.77,126.10,126.36,130.16,132.10,133.39,132.93,132.80,131.70,127.19,117.88,119.41,120.01,105.83,133.39,123.25,129.77,116.72,121.12,114.53,112.01,127.93,128.68,124.83,116.70,128.30,132.15,112.35,125.27,126.81,132.71,128.25
04/01/2025,120.59,119.25,114.93,,110.68,110.28,111.06,119.20,126.11,132.07,133.57,131.06,126.09,124.93,126.09,128.47,136.84,144.26,152.62,147.76,140.82,134.39,126.95,126.10,119.21,110.28,152.62,127.64,135.38,119.90,126.66,116.51,114.47,130.70,129.08,132.54,116.66,129.89,140.55,116.36,127.74,127.04,146.37,128.91
03/01/2025,108.58,107.16,106.82,,104.43,105.74,110.43,118.32,127.40,135.08,134.13,131.00,126.31,121.69,120.04,121.01,128.61,137.46,146.44,146.29,143.90,137.92,131.06,129.81,126.99,104.43,146.44,125.28,132.66,117.89,131.45,111.11,107.19,131.63,122.84,136.00,115.47,127.23,133.38,106.75,128.73,124.76,143.52,124.78
02/01/2025,108.93,109.49,107.70,,107.00,106.30,106.82,110.95,125.37,132.08,133.40,130.97,127.45,124.81,126.35,128.95,134.59,138.13,143.59,144.57,141.12,135.32,125.73,125.85,115.99,106.30,144.57,124.64,133.83,115.45,125.72,110.32,107.71,130.98,128.68,131.43,112.36,129.83,136.32,108.28,125.45,127.40,141.85,128.85
01/01/2025,102.20,98.20,72.60,,67.85,62.87,58.99,68.57,74.03,76.55,88.10,85.73,75.80,70.74,68.38,65.05,82.71,104.10,107.30,108.20,106.18,102.83,102.33,103.56,102.74,58.99,108.20,85.65,86.57,84.73,102.87,75.66,77.12,81.55,71.72,104.31,66.12,76.63,89.79,85.21,76.81,75.16,106.45,74.74
