# 30/12/2023 10:07:00 AM: Prices - EPEX Spot Market Auction - switzerland - Currency: EUR
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Minimum,Maximum,Middle-Night,Early Morning,Late Morning,Early Afternoon,Rush Hour,Off-Peak 2,Baseload,Peakload,Night,Off-Peak 1,Business,Offpeak,Morning,High Noon,Afternoon,Evening,Sunpeak
07/03/2023,133.35,136.02,132.53,,131.77,128.76,132.56,150.46,161.88,160.44,163.06,163.04,156.99,148.62,143.74,144.29,147.35,153.31,156.09,161.76,156.07,156.90,152.06,144.90,137.49,128.76,163.06,133.42,143.42,160.88,146.00,156.81,147.84,148.06,154.56,132.50,138.42,153.44,141.56,158.96,153.10,150.26,151.53,150.67
06/03/2023,142.45,141.11,137.46,,134.13,133.94,138.52,159.19,184.91,200.42,179.75,169.92,160.97,152.10,146.77,147.27,148.07,153.25,166.02,181.30,178.07,161.50,160.96,153.10,147.09,133.94,200.42,138.79,154.14,177.77,148.55,169.66,155.66,157.43,165.33,137.94,146.46,163.16,149.53,181.07,157.44,153.65,163.67,154.18
05/03/2023,146.10,139.71,136.38,,133.42,132.56,131.83,127.70,137.76,141.56,137.69,133.63,131.77,126.71,120.29,116.59,121.69,130.46,143.85,160.75,163.19,158.05,154.13,147.47,139.46,116.59,163.19,138.90,132.46,136.16,121.32,149.56,149.78,138.03,135.68,136.67,135.68,128.74,140.38,136.18,128.10,128.15,153.84,125.11
04/03/2023,151.10,146.78,142.30,,137.12,136.75,136.52,141.02,150.88,154.21,153.88,146.05,135.49,129.14,121.92,122.21,130.46,132.08,142.16,157.57,157.29,159.54,157.27,153.90,148.69,121.92,159.54,144.33,141.29,147.41,125.93,147.28,154.85,143.51,140.21,141.76,142.81,136.67,146.82,150.00,133.15,131.73,155.71,130.88
03/03/2023,144.33,140.16,138.46,,135.69,136.13,142.11,162.52,179.82,185.55,165.89,165.32,157.20,148.41,143.79,144.41,145.12,146.33,158.47,169.94,167.06,163.94,161.56,156.68,152.88,135.69,185.55,139.66,155.15,168.49,145.43,160.45,158.77,154.66,158.12,139.48,147.40,156.96,151.19,173.45,153.68,148.58,162.01,150.71
02/03/2023,145.80,140.58,135.05,,132.65,132.16,139.95,158.51,180.02,178.16,166.10,164.16,157.01,146.36,145.08,145.64,145.64,151.73,167.13,185.23,184.04,169.22,160.64,154.71,146.59,132.16,185.23,138.52,152.66,166.36,145.68,172.03,157.79,155.51,161.36,137.70,145.59,156.02,149.66,170.70,153.15,152.54,166.74,150.65
01/03/2023,142.28,139.09,138.49,,133.01,131.99,142.94,162.62,179.94,183.12,164.37,164.34,156.79,149.05,147.28,147.02,147.23,147.50,164.33,177.62,176.41,163.60,156.69,155.52,148.84,131.99,183.12,138.22,154.37,167.16,147.65,166.47,156.16,155.00,160.42,137.97,146.30,157.40,149.58,172.51,154.37,151.52,163.11,151.95
28/02/2023,147.27,137.62,136.98,,134.93,135.88,141.25,164.95,188.73,187.26,171.42,170.54,160.95,149.59,142.85,142.45,147.37,154.36,173.25,196.80,194.62,177.82,165.57,159.61,154.04,134.93,196.80,139.20,157.70,172.54,145.57,179.76,164.26,159.84,165.96,138.99,148.45,159.05,153.72,178.09,155.98,154.36,174.74,152.29
27/02/2023,133.67,128.07,124.92,,124.95,128.68,137.11,161.94,178.36,183.28,172.59,162.03,155.15,144.75,139.07,141.58,148.28,157.94,169.20,182.85,182.50,172.32,161.86,155.10,144.39,124.92,183.28,127.90,151.52,168.26,143.42,173.12,158.42,153.77,161.60,129.57,139.71,155.84,145.95,174.04,150.25,154.25,166.50,148.48
26/02/2023,146.73,140.25,134.98,,129.03,126.06,126.00,127.90,127.77,130.08,126.93,115.59,107.18,100.05,83.22,70.37,99.96,122.97,136.85,155.05,160.91,155.09,152.05,151.90,144.19,70.37,160.91,137.75,126.93,119.95,88.40,143.95,150.81,127.96,117.43,133.84,132.34,104.17,138.50,128.17,101.51,107.54,153.20,96.06
25/02/2023,149.93,145.64,140.63,,134.18,133.32,133.51,135.11,139.85,144.48,147.95,144.04,139.04,132.66,125.75,123.19,129.47,134.72,134.77,155.65,162.29,158.63,150.06,144.08,136.55,123.19,162.29,142.60,135.45,143.88,127.77,146.86,147.33,140.65,139.50,139.54,139.02,135.82,141.79,141.85,135.37,130.54,151.21,132.36
24/02/2023,132.05,134.07,130.93,,131.43,136.00,132.38,148.97,162.80,164.69,161.87,158.97,151.05,144.34,135.01,134.04,131.77,133.88,148.48,161.43,161.10,159.95,148.86,145.61,136.24,130.93,164.69,132.12,145.04,159.15,136.29,151.22,147.67,145.25,148.89,132.81,138.58,147.72,141.61,159.58,147.34,137.04,152.20,142.53
23/02/2023,130.70,124.25,123.01,,124.54,125.84,130.02,148.64,168.43,174.94,169.01,163.06,159.04,149.85,142.70,139.52,144.90,148.18,154.07,164.58,164.56,158.03,146.73,140.86,128.58,123.01,174.94,125.63,143.23,166.51,144.24,157.85,143.55,146.84,156.20,126.39,134.43,155.38,137.47,165.26,153.66,146.67,150.56,149.85
22/02/2023,140.15,135.33,131.43,,127.56,130.36,141.40,155.61,166.95,172.96,167.06,160.37,153.94,139.04,136.97,138.91,148.42,157.92,164.01,172.09,169.49,163.38,151.01,146.04,137.16,127.56,172.96,133.62,148.58,163.58,140.84,165.88,149.40,150.32,156.77,134.37,141.10,152.21,143.87,165.65,147.58,152.32,156.53,146.28
21/02/2023,138.05,133.64,129.84,,128.85,129.01,134.35,151.33,165.86,167.43,167.42,162.82,152.79,136.48,132.63,129.49,134.60,141.36,159.00,172.04,172.73,169.05,158.21,153.16,141.90,128.85,172.73,132.60,145.14,162.62,133.30,161.28,155.58,148.42,152.40,132.29,138.87,147.96,144.44,163.01,146.18,141.11,161.18,141.47
20/02/2023,124.95,117.85,120.83,,124.06,124.52,128.23,155.50,157.78,161.42,159.02,153.59,146.10,129.70,128.99,129.92,136.73,149.14,151.20,160.98,162.22,161.46,149.00,148.79,137.90,117.85,162.22,121.92,141.51,155.03,131.34,155.89,149.29,142.50,147.42,123.41,131.72,143.18,137.57,158.43,139.60,141.75,153.39,137.51
19/02/2023,131.51,131.21,130.20,,126.22,123.06,122.45,128.06,129.46,125.90,127.09,126.12,123.28,115.48,101.91,104.81,107.60,123.92,153.12,158.03,161.60,158.08,153.38,150.13,141.99,101.91,161.60,129.79,125.76,125.60,107.45,149.17,150.90,131.44,127.41,127.44,127.77,116.52,135.48,127.63,116.70,122.36,153.87,113.20
18/02/2023,147.92,140.22,131.67,,137.27,132.48,132.16,132.50,149.50,150.01,148.65,131.08,127.56,125.83,123.40,124.84,130.72,135.68,150.09,153.86,152.83,150.09,150.02,146.05,131.18,123.40,153.86,139.27,136.66,139.33,126.20,148.12,144.34,138.98,137.88,136.95,137.97,132.76,140.09,145.17,126.97,135.33,147.34,127.24
17/02/2023,145.49,138.62,136.30,,132.37,132.90,139.16,161.92,168.50,169.58,168.58,159.61,154.35,145.15,144.07,146.34,155.56,162.96,161.15,160.78,166.13,165.13,159.65,158.91,148.02,132.37,169.58,138.20,150.62,163.03,147.78,162.76,157.93,153.38,157.86,137.47,144.41,155.41,148.91,167.15,150.80,156.50,159.77,150.85
16/02/2023,150.07,141.68,142.24,,141.80,141.39,150.13,163.57,173.50,176.11,171.86,162.39,155.06,148.67,148.00,151.95,157.48,162.55,167.92,169.46,169.50,165.77,156.06,155.79,149.40,141.39,176.11,143.95,157.15,166.36,151.53,167.36,156.76,157.18,161.75,144.55,150.55,158.94,152.62,171.26,153.53,159.98,161.00,153.93
15/02/2023,138.70,135.69,133.14,,132.50,133.38,139.24,161.07,187.78,194.49,176.11,154.68,144.35,136.91,135.82,139.63,152.95,164.96,173.51,180.58,179.61,172.34,164.44,156.79,152.15,132.50,194.49,135.01,155.37,167.41,141.33,174.67,161.43,155.87,161.13,135.44,145.19,154.37,150.60,179.86,142.94,157.76,167.65,144.06
14/02/2023,148.26,141.78,139.15,,139.35,140.32,144.30,173.00,197.44,210.91,189.94,166.02,149.40,137.40,137.56,140.17,148.45,161.02,187.02,206.98,199.98,180.44,162.70,152.70,144.97,137.40,210.91,142.14,163.77,179.07,140.90,188.75,160.20,162.47,169.57,142.19,152.95,159.98,155.37,192.82,147.60,159.17,174.63,146.50
13/02/2023,139.42,138.16,136.08,,131.94,134.63,141.49,167.03,190.46,197.41,191.55,173.18,162.53,145.00,143.88,147.50,155.59,168.71,186.21,197.07,198.89,187.78,172.90,164.63,157.21,131.94,198.89,136.40,158.40,181.17,147.99,187.72,170.63,163.72,172.29,136.95,147.40,164.58,155.14,186.61,156.15,164.50,179.75,154.61
12/02/2023,150.17,145.29,141.99,,139.27,139.38,140.07,140.39,143.05,147.87,148.16,141.14,137.23,130.73,122.55,124.62,132.09,139.93,157.19,174.97,172.86,169.19,160.56,154.39,144.28,122.55,174.97,144.18,140.72,143.60,127.50,161.24,157.11,145.72,144.11,142.70,142.45,135.55,147.34,144.87,132.91,138.46,162.71,131.39
11/02/2023,158.95,152.76,149.09,,144.81,143.09,144.97,151.75,160.03,167.82,166.81,154.91,150.00,142.10,136.23,141.95,145.72,154.72,159.99,169.80,176.24,167.87,165.35,162.55,157.06,136.23,176.24,151.40,149.96,159.89,141.50,165.19,163.21,155.19,155.52,148.95,150.68,150.69,154.86,161.60,145.81,150.60,166.48,145.15
10/02/2023,155.60,152.17,148.20,,142.58,138.36,145.06,166.53,180.28,194.91,185.20,174.25,158.08,148.02,144.00,151.32,157.19,160.45,169.99,178.82,180.05,169.89,161.60,158.82,153.06,138.36,194.91,149.64,157.56,178.11,150.13,172.33,160.84,161.43,166.86,147.00,153.60,164.12,156.01,181.73,156.09,159.74,167.04,155.48
09/02/2023,151.93,149.00,144.93,,141.97,141.72,145.02,165.05,181.65,192.41,187.02,170.09,157.22,145.96,144.64,151.26,156.81,162.52,178.39,187.96,187.98,176.90,165.71,159.72,155.89,141.72,192.41,146.96,158.36,176.69,149.67,179.21,164.56,162.57,168.52,145.76,152.66,163.18,156.62,181.53,154.48,162.25,172.36,154.33
08/02/2023,157.58,154.73,152.72,,150.45,151.52,156.99,176.46,201.93,216.65,186.09,169.52,162.46,154.31,153.67,159.36,165.04,173.57,195.00,201.39,198.98,189.66,175.01,165.59,159.45,150.45,216.65,153.87,171.73,183.68,158.10,192.24,172.43,172.01,178.00,154.00,162.80,170.89,166.01,195.28,159.99,173.24,181.68,160.73
07/02/2023,158.44,154.78,153.06,,150.69,151.32,157.56,178.29,201.93,211.94,193.19,175.70,172.84,159.30,156.83,160.53,168.62,185.88,210.62,236.27,221.03,194.75,176.51,170.31,161.28,150.69,236.27,154.24,172.28,188.42,161.32,213.45,175.71,177.57,187.73,154.31,163.26,174.87,167.41,196.34,166.17,181.41,193.36,165.64
06/02/2023,151.18,147.05,144.33,,142.86,145.54,155.53,178.70,202.76,214.61,204.11,188.89,182.12,173.40,168.63,169.27,177.36,186.70,206.32,216.99,205.96,188.09,175.27,170.05,156.10,142.86,216.99,146.36,170.63,197.43,172.17,203.99,172.38,177.16,191.20,147.75,158.49,184.80,163.12,200.05,178.26,184.91,185.41,176.61
05/02/2023,142.86,131.79,123.67,,115.99,109.16,112.88,119.08,131.26,138.27,142.66,138.12,139.95,138.05,124.93,126.39,134.80,142.65,151.77,169.27,170.13,166.08,151.42,150.82,140.83,109.16,170.13,128.58,118.10,139.75,131.04,158.46,152.29,138.03,143.08,122.73,123.34,135.40,132.99,132.82,135.26,138.90,158.09,133.71
04/02/2023,149.08,144.96,142.09,,135.80,133.13,140.62,148.08,158.06,162.52,164.08,156.16,150.44,141.07,135.01,140.12,142.34,151.45,167.12,174.23,174.16,164.16,150.87,144.99,137.35,133.13,174.23,142.98,144.97,158.30,139.64,166.74,149.34,150.33,154.89,140.95,143.98,148.97,145.77,158.19,145.67,150.26,157.63,144.19
03/02/2023,153.64,146.51,141.11,,140.42,138.87,149.88,170.07,176.72,177.79,177.03,171.72,161.56,156.24,154.94,156.24,161.03,174.97,174.42,181.33,180.02,179.18,164.78,155.51,148.85,138.87,181.33,145.42,158.89,172.03,157.11,177.69,162.08,162.20,168.94,145.07,152.15,164.57,155.46,175.40,161.12,166.67,168.28,160.29
02/02/2023,145.24,140.00,135.64,,133.85,135.06,145.82,155.00,174.97,180.68,179.04,173.14,168.97,162.14,156.72,162.00,168.93,174.87,186.05,186.73,183.51,177.94,168.54,162.05,154.01,133.85,186.73,138.68,152.71,175.46,162.45,182.79,165.64,162.95,173.57,139.27,145.70,168.95,152.34,172.42,165.24,172.96,172.13,165.32
01/02/2023,150.58,150.06,147.71,,143.86,147.04,148.70,161.72,175.94,180.71,183.33,178.86,165.04,153.04,151.20,152.94,155.81,171.06,175.09,180.76,180.06,172.79,155.02,153.16,150.47,143.86,183.33,148.05,158.35,176.99,153.25,176.74,157.86,161.87,168.99,147.99,153.20,165.12,154.75,175.43,162.04,163.73,165.38,159.48
31/01/2023,155.40,154.06,150.57,,144.99,142.82,151.98,162.28,183.51,193.09,192.33,188.10,177.37,169.76,160.33,160.33,166.25,169.37,176.60,189.57,187.19,174.95,169.66,168.31,160.23,142.82,193.09,151.26,160.15,187.72,164.17,180.68,168.29,168.71,177.52,149.97,155.70,175.95,159.90,182.80,173.89,168.14,174.99,170.36
30/01/2023,150.66,143.15,143.00,,139.91,140.90,148.76,158.58,169.98,172.28,173.92,168.85,164.41,159.29,160.05,158.79,167.51,173.95,177.84,201.14,193.07,177.65,165.45,158.59,154.31,139.91,201.14,144.18,154.56,169.87,161.41,186.50,164.00,163.42,172.59,144.40,149.37,165.64,154.25,168.69,163.15,169.52,175.04,163.15
29/01/2023,150.26,145.37,144.52,,141.02,138.23,142.75,145.33,147.64,149.89,156.53,154.37,151.47,148.17,138.50,146.64,152.00,156.57,158.69,167.71,168.54,164.49,158.51,158.52,157.67,138.23,168.54,145.29,143.49,153.07,146.33,162.88,159.80,151.81,154.09,143.69,144.39,149.70,149.53,149.85,148.13,153.48,162.57,148.53
28/01/2023,150.47,148.48,143.10,,138.52,136.53,137.57,149.15,154.63,162.00,171.96,168.53,163.22,155.58,151.66,150.14,152.29,157.01,173.96,178.51,180.03,172.06,156.48,155.39,152.66,136.53,180.03,145.14,144.47,166.43,152.42,172.38,159.15,156.66,163.74,142.45,144.81,159.42,149.59,159.44,159.75,158.35,165.86,156.90
27/01/2023,156.02,154.96,154.14,,151.65,148.61,154.42,159.42,178.38,195.59,199.77,195.68,194.74,189.98,181.91,180.99,183.62,186.91,194.99,200.16,197.60,182.83,169.04,164.74,156.95,148.61,200.16,154.19,160.21,196.45,184.13,194.92,168.39,176.38,191.83,153.30,157.20,190.29,160.93,183.29,190.58,186.63,178.55,187.82
26/01/2023,157.04,154.64,152.01,,154.74,152.06,154.33,163.56,187.10,206.14,206.64,198.86,193.98,182.43,179.13,179.15,179.56,182.00,187.41,194.17,185.15,177.32,164.51,163.47,159.99,152.01,206.64,154.61,164.26,201.41,180.07,187.18,166.32,175.64,189.55,154.14,159.44,190.74,161.73,190.86,188.60,182.03,174.10,185.52
25/01/2023,159.09,155.07,152.04,,150.86,152.00,160.63,176.98,201.92,228.06,228.40,214.67,202.96,195.70,190.99,190.64,190.89,194.95,206.42,206.72,198.67,185.90,173.44,169.57,168.03,150.86,228.40,154.27,172.88,218.52,192.06,201.69,174.24,185.61,204.09,154.95,163.57,205.29,167.13,208.84,201.08,195.73,183.72,197.64
24/01/2023,169.03,166.15,166.97,,165.51,165.63,168.00,192.02,226.02,248.71,251.92,238.57,221.09,211.99,210.03,208.45,211.63,218.18,241.94,245.21,230.66,213.47,189.96,186.17,176.08,165.51,251.92,166.92,187.92,240.07,210.53,234.00,191.42,205.14,228.20,166.88,177.42,225.30,182.08,229.67,220.42,220.05,206.93,216.96
23/01/2023,168.63,166.76,165.62,,159.53,159.15,166.71,190.32,224.89,250.34,249.30,239.61,236.24,221.86,215.49,219.07,224.17,225.80,244.82,252.26,241.55,216.62,198.46,197.78,178.87,159.15,252.26,165.14,185.27,243.87,220.15,241.11,197.93,208.91,235.04,164.40,175.20,232.01,182.78,228.71,228.30,228.47,214.26,226.07
22/01/2023,168.98,167.65,163.94,,154.52,152.15,151.44,162.93,168.97,169.95,173.65,173.47,172.69,168.97,165.44,165.73,167.97,175.10,190.46,199.09,199.84,195.90,190.57,186.13,176.54,151.44,199.84,163.77,158.87,172.44,167.03,191.12,187.29,173.42,176.86,159.78,161.32,169.73,169.98,168.88,170.14,174.82,191.35,169.05
21/01/2023,157.77,155.06,149.46,,144.65,142.94,141.61,148.80,156.96,168.59,174.79,170.73,164.09,156.07,146.54,149.98,152.61,158.60,176.50,183.82,184.84,175.44,163.27,158.48,156.23,141.61,184.84,151.74,147.58,169.55,151.30,175.94,163.36,159.91,165.60,148.58,149.66,160.43,154.22,162.29,159.36,159.42,170.35,156.67
20/01/2023,159.09,157.04,152.90,,151.88,150.85,156.43,181.55,206.27,228.85,225.30,211.25,199.28,193.21,190.21,189.90,192.89,197.68,213.67,215.47,207.76,190.03,176.45,175.02,160.68,150.85,228.85,155.23,173.78,216.17,191.55,208.65,175.55,186.82,205.46,154.70,164.50,203.86,168.18,210.49,198.49,198.54,187.57,196.12
19/01/2023,147.20,145.31,142.93,,140.18,139.12,146.57,169.43,185.55,190.00,189.15,190.57,187.28,179.83,173.02,174.31,176.93,180.96,187.20,188.95,187.27,183.74,170.88,164.12,156.10,139.12,190.57,143.91,160.17,189.25,176.02,186.10,168.71,170.69,183.79,143.55,152.04,182.64,157.59,183.53,182.68,179.85,175.18,180.32
18/01/2023,148.31,138.93,135.98,,129.50,133.13,147.41,171.71,195.92,203.18,196.18,190.09,181.68,169.94,159.26,165.52,169.93,177.23,188.97,195.05,193.90,177.08,161.03,159.13,151.08,129.50,203.18,138.18,162.04,192.78,166.16,188.79,162.08,168.34,182.58,138.88,150.11,179.47,154.10,191.75,175.24,175.41,172.88,172.74
17/01/2023,152.38,146.56,142.71,,135.30,135.05,151.37,159.78,194.28,204.29,203.74,201.81,200.94,187.03,182.90,180.57,183.25,186.31,198.39,198.98,193.93,184.36,167.11,155.64,147.66,135.05,204.29,144.24,160.12,202.70,183.44,194.40,163.69,174.76,193.51,143.90,152.18,193.07,156.02,190.52,193.17,187.13,174.61,189.42
16/01/2023,78.34,83.01,83.82,,77.69,83.81,130.29,153.97,174.27,187.13,185.33,181.88,177.41,172.65,172.94,172.52,178.92,181.63,187.98,187.96,185.34,176.62,161.90,155.70,151.56,77.69,187.98,80.72,135.59,182.94,174.26,185.73,161.45,153.44,180.97,89.49,108.15,178.60,125.92,175.18,176.22,180.26,169.85,176.05
15/01/2023,154.98,148.75,141.01,,139.61,140.25,135.01,144.77,154.65,155.82,164.60,157.77,151.03,150.14,143.91,147.49,156.16,164.00,180.55,182.08,182.34,180.76,171.39,164.62,150.16,135.01,182.34,146.09,143.67,157.31,149.43,177.24,166.73,156.74,161.32,143.27,144.88,153.37,152.16,154.96,150.71,162.05,171.89,151.08
14/01/2023,158.00,155.84,153.72,,151.49,150.07,154.56,157.80,155.74,161.07,162.25,161.10,161.13,155.89,153.95,155.89,163.83,170.25,170.53,182.36,179.89,179.05,161.01,161.02,153.31,150.07,182.36,154.76,154.54,161.39,157.39,175.76,163.60,161.24,164.85,153.95,154.65,159.39,157.63,159.22,158.02,165.13,169.44,158.63
13/01/2023,158.74,152.51,136.76,,134.92,135.32,153.71,179.33,184.53,183.43,184.41,185.10,182.45,182.00,176.86,176.84,173.47,182.00,184.55,182.37,181.51,178.94,158.89,156.95,155.69,134.92,185.10,145.73,163.22,183.85,177.29,182.61,162.62,169.22,181.25,145.33,154.48,180.57,157.19,182.93,181.60,179.22,169.06,179.45
12/01/2023,157.37,147.67,141.24,,135.55,137.15,143.07,184.95,185.55,185.15,185.05,184.91,179.66,179.09,178.03,179.89,184.08,185.04,185.13,185.48,185.27,185.13,184.97,180.28,174.97,135.55,185.55,145.46,162.68,183.69,180.27,185.23,181.34,173.11,183.07,143.68,154.07,181.98,163.16,185.18,180.42,183.54,182.68,180.94
11/01/2023,152.29,139.36,135.09,,131.38,137.09,154.93,184.16,190.28,180.10,180.04,183.07,188.70,180.56,185.87,189.97,184.61,185.89,188.56,190.31,188.84,190.14,189.57,187.89,172.65,131.38,190.31,139.53,166.62,182.98,185.25,188.40,185.06,174.64,185.54,141.69,153.07,184.12,163.74,183.65,184.55,187.26,186.57,185.46
10/01/2023,143.22,134.37,128.00,,126.30,126.69,139.66,147.27,180.15,185.33,185.30,178.61,168.76,168.71,168.00,174.02,164.34,164.92,179.91,182.60,181.98,184.71,172.44,160.97,154.09,126.30,185.33,132.97,148.44,179.50,168.77,177.35,168.05,162.51,175.21,133.04,140.71,174.13,149.82,174.51,171.02,170.80,172.80,170.41
09/01/2023,96.03,77.52,55.08,,45.51,57.28,118.47,136.67,162.31,175.08,172.54,166.07,172.17,163.42,162.35,162.50,177.52,179.82,182.09,182.72,179.93,167.34,145.94,144.32,139.58,45.51,182.72,68.54,118.68,171.47,166.45,181.14,149.30,142.59,173.02,74.98,93.61,168.96,112.17,161.65,166.00,175.48,159.97,167.34
08/01/2023,141.59,127.40,113.94,,114.05,110.00,113.74,118.62,125.45,125.49,143.95,142.50,141.96,141.14,127.44,126.62,133.98,146.08,158.20,156.00,155.20,141.33,143.66,131.80,113.30,110.00,158.20,124.25,116.95,138.48,132.30,153.87,132.52,133.06,141.55,120.12,120.60,135.39,124.57,128.38,138.26,141.22,140.22,135.61
07/01/2023,142.68,126.98,121.05,,119.90,114.69,128.23,132.99,150.11,152.26,140.89,151.29,151.09,157.01,155.08,159.93,155.08,160.00,163.18,164.42,164.23,159.13,154.29,156.36,151.06,114.69,164.42,127.65,131.51,148.88,156.78,162.96,155.21,147.16,156.21,125.59,129.58,152.83,138.12,144.06,153.62,159.55,158.25,154.91
06/01/2023,110.86,105.48,103.74,,102.78,102.25,106.81,115.53,141.33,141.17,141.65,140.49,142.56,135.31,119.88,126.22,137.55,147.99,154.93,163.22,159.89,150.62,140.75,139.19,126.70,102.25,163.22,105.72,116.48,141.47,129.74,156.51,139.32,131.54,142.57,105.32,111.10,135.60,120.50,134.92,134.56,141.67,146.73,133.67
05/01/2023,110.55,111.24,110.04,,109.41,108.78,112.11,121.98,129.95,142.56,146.72,143.07,145.88,146.54,146.57,154.18,156.39,159.96,177.53,180.10,174.24,166.48,153.62,143.30,125.23,108.78,180.10,110.31,118.21,144.56,150.92,172.96,147.16,140.68,156.15,110.36,114.26,147.74,125.22,135.30,145.52,162.02,157.16,148.77
04/01/2023,121.55,104.19,88.65,,84.82,83.95,111.52,128.92,147.38,154.30,158.76,153.82,151.40,155.46,153.47,156.53,152.60,154.18,152.60,157.59,155.00,149.07,148.57,144.52,124.96,83.95,158.76,99.80,117.94,154.57,154.52,154.84,141.78,137.24,154.64,99.11,108.87,154.54,119.84,147.34,153.54,153.98,146.62,153.88
03/01/2023,119.17,113.38,108.94,,101.05,105.86,119.07,156.05,183.96,185.20,186.56,184.08,179.02,171.42,167.95,170.04,171.80,172.47,186.24,180.86,171.49,158.72,147.74,141.58,113.49,101.05,186.56,110.64,141.24,183.72,170.30,177.77,140.38,154.01,177.26,111.25,125.94,177.01,130.75,177.94,175.62,175.14,152.31,174.05
02/01/2023,40.37,29.23,22.28,,14.17,24.94,48.84,74.52,112.32,123.03,125.92,127.31,125.47,129.43,120.34,132.27,136.20,145.91,153.85,161.43,154.75,148.62,134.97,121.01,112.10,14.17,161.43,26.51,65.16,125.43,129.56,153.99,129.18,104.97,136.33,29.97,45.83,127.50,73.61,108.95,125.64,142.06,138.81,128.50
01/01/2023,0.03,-7.25,-3.99,,-7.71,-9.71,-15.15,-14.33,-0.66,0.02,-1.23,-6.11,0.28,2.96,-0.79,3.06,9.53,19.95,30.46,34.39,35.15,29.57,24.92,20.72,13.46,-15.15,35.15,-4.73,-9.96,-1.76,3.69,29.99,22.17,6.57,10.64,-7.30,-7.35,0.97,2.49,-4.05,-0.92,15.75,26.37,1.49
