MTU (CET/CEST),Area,Resolution,Price,Currency
              14/06/2022 18:00 - 14/06/2022 19:00,BZN|CH,PT60M,229.17,EUR
              14/06/2022 19:00 - 14/06/2022 20:00,BZN|CH,PT60M,263.47,EUR
              14/06/2022 20:00 - 14/06/2022 21:00,BZN|CH,PT60M,265.25,EUR
              14/06/2022 21:00 - 14/06/2022 22:00,BZN|CH,PT60M,249.02,EUR
              14/06/2022 22:00 - 14/06/2022 23:00,BZN|CH,PT60M,235.21,EUR
              14/06/2022 23:00 - 15/06/2022 00:00,BZN|CH,PT60M,224.40,EUR
              15/06/2022 00:00 - 15/06/2022 01:00,BZN|CH,PT60M,209.41,EUR
              15/06/2022 01:00 - 15/06/2022 02:00,BZN|CH,PT60M,188.72,EUR
              15/06/2022 02:00 - 15/06/2022 03:00,BZN|CH,PT60M,189.45,EUR
              15/06/2022 03:00 - 15/06/2022 04:00,BZN|CH,PT60M,184.80,EUR
              15/06/2022 04:00 - 15/06/2022 05:00,BZN|CH,PT60M,184.29,EUR
              15/06/2022 05:00 - 15/06/2022 06:00,BZN|CH,PT60M,195.00,EUR
              15/06/2022 06:00 - 15/06/2022 07:00,BZN|CH,PT60M,220.49,EUR
              15/06/2022 07:00 - 15/06/2022 08:00,BZN|CH,PT60M,236.99,EUR
              15/06/2022 08:00 - 15/06/2022 09:00,BZN|CH,PT60M,237.29,EUR
              15/06/2022 09:00 - 15/06/2022 10:00,BZN|CH,PT60M,229.24,EUR
              15/06/2022 10:00 - 15/06/2022 11:00,BZN|CH,PT60M,224.73,EUR
              15/06/2022 11:00 - 15/06/2022 12:00,BZN|CH,PT60M,220.38,EUR
              15/06/2022 12:00 - 15/06/2022 13:00,BZN|CH,PT60M,216.40,EUR
              15/06/2022 13:00 - 15/06/2022 14:00,BZN|CH,PT60M,214.45,EUR
              15/06/2022 14:00 - 15/06/2022 15:00,BZN|CH,PT60M,213.18,EUR
              15/06/2022 15:00 - 15/06/2022 16:00,BZN|CH,PT60M,211.33,EUR
              15/06/2022 16:00 - 15/06/2022 17:00,BZN|CH,PT60M,210.10,EUR
              15/06/2022 17:00 - 15/06/2022 18:00,BZN|CH,PT60M,219.99,EUR
              15/06/2022 18:00 - 15/06/2022 19:00,BZN|CH,PT60M,235.81,EUR
              15/06/2022 19:00 - 15/06/2022 20:00,BZN|CH,PT60M,275.00,EUR
              15/06/2022 20:00 - 15/06/2022 21:00,BZN|CH,PT60M,277.48,EUR
              15/06/2022 21:00 - 15/06/2022 22:00,BZN|CH,PT60M,246.58,EUR
              15/06/2022 22:00 - 15/06/2022 23:00,BZN|CH,PT60M,235.27,EUR
              15/06/2022 23:00 - 16/06/2022 00:00,BZN|CH,PT60M,219.14,EUR
              16/06/2022 00:00 - 16/06/2022 01:00,BZN|CH,PT60M,232.03,EUR
              16/06/2022 01:00 - 16/06/2022 02:00,BZN|CH,PT60M,219.35,EUR
              16/06/2022 02:00 - 16/06/2022 03:00,BZN|CH,PT60M,208.28,EUR
              16/06/2022 03:00 - 16/06/2022 04:00,BZN|CH,PT60M,207.90,EUR
              16/06/2022 04:00 - 16/06/2022 05:00,BZN|CH,PT60M,208.99,EUR
              16/06/2022 05:00 - 16/06/2022 06:00,BZN|CH,PT60M,210.39,EUR
              16/06/2022 06:00 - 16/06/2022 07:00,BZN|CH,PT60M,236.78,EUR
              16/06/2022 07:00 - 16/06/2022 08:00,BZN|CH,PT60M,262.09,EUR
              16/06/2022 08:00 - 16/06/2022 09:00,BZN|CH,PT60M,263.11,EUR
              16/06/2022 09:00 - 16/06/2022 10:00,BZN|CH,PT60M,261.31,EUR
              16/06/2022 10:00 - 16/06/2022 11:00,BZN|CH,PT60M,263.57,EUR
              16/06/2022 11:00 - 16/06/2022 12:00,BZN|CH,PT60M,261.37,EUR
              16/06/2022 12:00 - 16/06/2022 13:00,BZN|CH,PT60M,258.56,EUR
              16/06/2022 13:00 - 16/06/2022 14:00,BZN|CH,PT60M,256.52,EUR
              16/06/2022 14:00 - 16/06/2022 15:00,BZN|CH,PT60M,261.98,EUR
              16/06/2022 15:00 - 16/06/2022 16:00,BZN|CH,PT60M,262.42,EUR
              16/06/2022 16:00 - 16/06/2022 17:00,BZN|CH,PT60M,262.75,EUR
              16/06/2022 17:00 - 16/06/2022 18:00,BZN|CH,PT60M,263.53,EUR
              16/06/2022 18:00 - 16/06/2022 19:00,BZN|CH,PT60M,263.56,EUR
              16/06/2022 19:00 - 16/06/2022 20:00,BZN|CH,PT60M,247.27,EUR
              16/06/2022 20:00 - 16/06/2022 21:00,BZN|CH,PT60M,252.84,EUR
              16/06/2022 21:00 - 16/06/2022 22:00,BZN|CH,PT60M,252.86,EUR
              16/06/2022 22:00 - 16/06/2022 23:00,BZN|CH,PT60M,259.37,EUR
              16/06/2022 23:00 - 17/06/2022 00:00,BZN|CH,PT60M,258.97,EUR
              17/06/2022 00:00 - 17/06/2022 01:00,BZN|CH,PT60M,303.32,EUR
              17/06/2022 01:00 - 17/06/2022 02:00,BZN|CH,PT60M,302.35,EUR
              17/06/2022 02:00 - 17/06/2022 03:00,BZN|CH,PT60M,275.83,EUR
              17/06/2022 03:00 - 17/06/2022 04:00,BZN|CH,PT60M,268.44,EUR
              17/06/2022 04:00 - 17/06/2022 05:00,BZN|CH,PT60M,266.61,EUR
              17/06/2022 05:00 - 17/06/2022 06:00,BZN|CH,PT60M,269.82,EUR
              17/06/2022 06:00 - 17/06/2022 07:00,BZN|CH,PT60M,309.14,EUR
              17/06/2022 07:00 - 17/06/2022 08:00,BZN|CH,PT60M,325.67,EUR
              17/06/2022 08:00 - 17/06/2022 09:00,BZN|CH,PT60M,319.99,EUR
              17/06/2022 09:00 - 17/06/2022 10:00,BZN|CH,PT60M,319.73,EUR
              17/06/2022 10:00 - 17/06/2022 11:00,BZN|CH,PT60M,314.36,EUR
              17/06/2022 11:00 - 17/06/2022 12:00,BZN|CH,PT60M,317.84,EUR
              17/06/2022 12:00 - 17/06/2022 13:00,BZN|CH,PT60M,314.59,EUR
              17/06/2022 13:00 - 17/06/2022 14:00,BZN|CH,PT60M,316.72,EUR
              17/06/2022 14:00 - 17/06/2022 15:00,BZN|CH,PT60M,319.07,EUR
              17/06/2022 15:00 - 17/06/2022 16:00,BZN|CH,PT60M,319.60,EUR
              17/06/2022 16:00 - 17/06/2022 17:00,BZN|CH,PT60M,316.72,EUR
              17/06/2022 17:00 - 17/06/2022 18:00,BZN|CH,PT60M,322.87,EUR
              17/06/2022 18:00 - 17/06/2022 19:00,BZN|CH,PT60M,324.78,EUR
              17/06/2022 19:00 - 17/06/2022 20:00,BZN|CH,PT60M,340.05,EUR
              17/06/2022 20:00 - 17/06/2022 21:00,BZN|CH,PT60M,338.45,EUR
              17/06/2022 21:00 - 17/06/2022 22:00,BZN|CH,PT60M,325.64,EUR
              17/06/2022 22:00 - 17/06/2022 23:00,BZN|CH,PT60M,321.72,EUR
              17/06/2022 23:00 - 18/06/2022 00:00,BZN|CH,PT60M,317.51,EUR
              18/06/2022 00:00 - 18/06/2022 01:00,BZN|CH,PT60M,314.60,EUR
              18/06/2022 01:00 - 18/06/2022 02:00,BZN|CH,PT60M,308.78,EUR
              18/06/2022 02:00 - 18/06/2022 03:00,BZN|CH,PT60M,288.21,EUR
              18/06/2022 03:00 - 18/06/2022 04:00,BZN|CH,PT60M,267.99,EUR
              18/06/2022 04:00 - 18/06/2022 05:00,BZN|CH,PT60M,267.86,EUR
              18/06/2022 05:00 - 18/06/2022 06:00,BZN|CH,PT60M,266.91,EUR
              18/06/2022 06:00 - 18/06/2022 07:00,BZN|CH,PT60M,267.34,EUR
              18/06/2022 07:00 - 18/06/2022 08:00,BZN|CH,PT60M,291.93,EUR
              18/06/2022 08:00 - 18/06/2022 09:00,BZN|CH,PT60M,303.45,EUR
              18/06/2022 09:00 - 18/06/2022 10:00,BZN|CH,PT60M,286.84,EUR
              18/06/2022 10:00 - 18/06/2022 11:00,BZN|CH,PT60M,279.69,EUR
              18/06/2022 11:00 - 18/06/2022 12:00,BZN|CH,PT60M,284.47,EUR
              18/06/2022 12:00 - 18/06/2022 13:00,BZN|CH,PT60M,272.05,EUR
              18/06/2022 13:00 - 18/06/2022 14:00,BZN|CH,PT60M,268.95,EUR
              18/06/2022 14:00 - 18/06/2022 15:00,BZN|CH,PT60M,268.42,EUR
              18/06/2022 15:00 - 18/06/2022 16:00,BZN|CH,PT60M,268.99,EUR
              18/06/2022 16:00 - 18/06/2022 17:00,BZN|CH,PT60M,269.54,EUR
              18/06/2022 17:00 - 18/06/2022 18:00,BZN|CH,PT60M,279.85,EUR
              18/06/2022 18:00 - 18/06/2022 19:00,BZN|CH,PT60M,300.86,EUR
              18/06/2022 19:00 - 18/06/2022 20:00,BZN|CH,PT60M,322.28,EUR
              18/06/2022 20:00 - 18/06/2022 21:00,BZN|CH,PT60M,325.44,EUR
              18/06/2022 21:00 - 18/06/2022 22:00,BZN|CH,PT60M,317.01,EUR
              18/06/2022 22:00 - 18/06/2022 23:00,BZN|CH,PT60M,311.81,EUR
              18/06/2022 23:00 - 19/06/2022 00:00,BZN|CH,PT60M,291.93,EUR
              19/06/2022 00:00 - 19/06/2022 01:00,BZN|CH,PT60M,267.04,EUR
              19/06/2022 01:00 - 19/06/2022 02:00,BZN|CH,PT60M,265.82,EUR
              19/06/2022 02:00 - 19/06/2022 03:00,BZN|CH,PT60M,267.98,EUR
              19/06/2022 03:00 - 19/06/2022 04:00,BZN|CH,PT60M,267.25,EUR
              19/06/2022 04:00 - 19/06/2022 05:00,BZN|CH,PT60M,265.93,EUR
              19/06/2022 05:00 - 19/06/2022 06:00,BZN|CH,PT60M,265.13,EUR
              19/06/2022 06:00 - 19/06/2022 07:00,BZN|CH,PT60M,260.04,EUR
              19/06/2022 07:00 - 19/06/2022 08:00,BZN|CH,PT60M,255.07,EUR
              19/06/2022 08:00 - 19/06/2022 09:00,BZN|CH,PT60M,255.01,EUR
              19/06/2022 09:00 - 19/06/2022 10:00,BZN|CH,PT60M,267.06,EUR
              19/06/2022 10:00 - 19/06/2022 11:00,BZN|CH,PT60M,259.05,EUR
              19/06/2022 11:00 - 19/06/2022 12:00,BZN|CH,PT60M,259.09,EUR
              19/06/2022 12:00 - 19/06/2022 13:00,BZN|CH,PT60M,255.04,EUR
              19/06/2022 13:00 - 19/06/2022 14:00,BZN|CH,PT60M,236.64,EUR
              19/06/2022 14:00 - 19/06/2022 15:00,BZN|CH,PT60M,230.60,EUR
              19/06/2022 15:00 - 19/06/2022 16:00,BZN|CH,PT60M,253.63,EUR
              19/06/2022 16:00 - 19/06/2022 17:00,BZN|CH,PT60M,265.46,EUR
              19/06/2022 17:00 - 19/06/2022 18:00,BZN|CH,PT60M,268.98,EUR
              19/06/2022 18:00 - 19/06/2022 19:00,BZN|CH,PT60M,276.29,EUR
              19/06/2022 19:00 - 19/06/2022 20:00,BZN|CH,PT60M,289.83,EUR
              19/06/2022 20:00 - 19/06/2022 21:00,BZN|CH,PT60M,298.29,EUR
              19/06/2022 21:00 - 19/06/2022 22:00,BZN|CH,PT60M,289.46,EUR
              19/06/2022 22:00 - 19/06/2022 23:00,BZN|CH,PT60M,282.03,EUR
              19/06/2022 23:00 - 20/06/2022 00:00,BZN|CH,PT60M,280.66,EUR
              20/06/2022 00:00 - 20/06/2022 01:00,BZN|CH,PT60M,245.81,EUR
              20/06/2022 01:00 - 20/06/2022 02:00,BZN|CH,PT60M,235.37,EUR
              20/06/2022 02:00 - 20/06/2022 03:00,BZN|CH,PT60M,228.48,EUR
              20/06/2022 03:00 - 20/06/2022 04:00,BZN|CH,PT60M,226.61,EUR
              20/06/2022 04:00 - 20/06/2022 05:00,BZN|CH,PT60M,225.87,EUR
              20/06/2022 05:00 - 20/06/2022 06:00,BZN|CH,PT60M,260.01,EUR
              20/06/2022 06:00 - 20/06/2022 07:00,BZN|CH,PT60M,301.57,EUR
              20/06/2022 07:00 - 20/06/2022 08:00,BZN|CH,PT60M,333.11,EUR
              20/06/2022 08:00 - 20/06/2022 09:00,BZN|CH,PT60M,343.92,EUR
              20/06/2022 09:00 - 20/06/2022 10:00,BZN|CH,PT60M,328.15,EUR
              20/06/2022 10:00 - 20/06/2022 11:00,BZN|CH,PT60M,320.18,EUR
              20/06/2022 11:00 - 20/06/2022 12:00,BZN|CH,PT60M,316.08,EUR
              20/06/2022 12:00 - 20/06/2022 13:00,BZN|CH,PT60M,305.19,EUR
              20/06/2022 13:00 - 20/06/2022 14:00,BZN|CH,PT60M,305.12,EUR
              20/06/2022 14:00 - 20/06/2022 15:00,BZN|CH,PT60M,307.97,EUR
              20/06/2022 15:00 - 20/06/2022 16:00,BZN|CH,PT60M,305.11,EUR
              20/06/2022 16:00 - 20/06/2022 17:00,BZN|CH,PT60M,301.64,EUR
              20/06/2022 17:00 - 20/06/2022 18:00,BZN|CH,PT60M,309.03,EUR
              20/06/2022 18:00 - 20/06/2022 19:00,BZN|CH,PT60M,337.46,EUR
              20/06/2022 19:00 - 20/06/2022 20:00,BZN|CH,PT60M,351.60,EUR
              20/06/2022 20:00 - 20/06/2022 21:00,BZN|CH,PT60M,340.06,EUR
              20/06/2022 21:00 - 20/06/2022 22:00,BZN|CH,PT60M,325.74,EUR
              20/06/2022 22:00 - 20/06/2022 23:00,BZN|CH,PT60M,321.12,EUR
              20/06/2022 23:00 - 21/06/2022 00:00,BZN|CH,PT60M,311.92,EUR
              21/06/2022 00:00 - 21/06/2022 01:00,BZN|CH,PT60M,272.95,EUR
              21/06/2022 01:00 - 21/06/2022 02:00,BZN|CH,PT60M,270.70,EUR
              21/06/2022 02:00 - 21/06/2022 03:00,BZN|CH,PT60M,271.10,EUR
              21/06/2022 03:00 - 21/06/2022 04:00,BZN|CH,PT60M,273.85,EUR
              21/06/2022 04:00 - 21/06/2022 05:00,BZN|CH,PT60M,272.43,EUR
              21/06/2022 05:00 - 21/06/2022 06:00,BZN|CH,PT60M,269.18,EUR
              21/06/2022 06:00 - 21/06/2022 07:00,BZN|CH,PT60M,298.89,EUR
              21/06/2022 07:00 - 21/06/2022 08:00,BZN|CH,PT60M,345.49,EUR
              21/06/2022 08:00 - 21/06/2022 09:00,BZN|CH,PT60M,366.27,EUR
              21/06/2022 09:00 - 21/06/2022 10:00,BZN|CH,PT60M,355.36,EUR
              21/06/2022 10:00 - 21/06/2022 11:00,BZN|CH,PT60M,352.20,EUR
              21/06/2022 11:00 - 21/06/2022 12:00,BZN|CH,PT60M,351.57,EUR
              21/06/2022 12:00 - 21/06/2022 13:00,BZN|CH,PT60M,334.94,EUR
              21/06/2022 13:00 - 21/06/2022 14:00,BZN|CH,PT60M,334.25,EUR
              21/06/2022 14:00 - 21/06/2022 15:00,BZN|CH,PT60M,343.07,EUR
              21/06/2022 15:00 - 21/06/2022 16:00,BZN|CH,PT60M,338.55,EUR
              21/06/2022 16:00 - 21/06/2022 17:00,BZN|CH,PT60M,334.64,EUR
              21/06/2022 17:00 - 21/06/2022 18:00,BZN|CH,PT60M,333.95,EUR
              21/06/2022 18:00 - 21/06/2022 19:00,BZN|CH,PT60M,352.06,EUR
              21/06/2022 19:00 - 21/06/2022 20:00,BZN|CH,PT60M,410.69,EUR
              21/06/2022 20:00 - 21/06/2022 21:00,BZN|CH,PT60M,408.42,EUR
              21/06/2022 21:00 - 21/06/2022 22:00,BZN|CH,PT60M,380.33,EUR
              21/06/2022 22:00 - 21/06/2022 23:00,BZN|CH,PT60M,351.25,EUR
              21/06/2022 23:00 - 22/06/2022 00:00,BZN|CH,PT60M,326.58,EUR
              22/06/2022 00:00 - 22/06/2022 01:00,BZN|CH,PT60M,304.98,EUR
              22/06/2022 01:00 - 22/06/2022 02:00,BZN|CH,PT60M,290.82,EUR
              22/06/2022 02:00 - 22/06/2022 03:00,BZN|CH,PT60M,280.27,EUR
              22/06/2022 03:00 - 22/06/2022 04:00,BZN|CH,PT60M,272.68,EUR
              22/06/2022 04:00 - 22/06/2022 05:00,BZN|CH,PT60M,270.20,EUR
              22/06/2022 05:00 - 22/06/2022 06:00,BZN|CH,PT60M,287.29,EUR
              22/06/2022 06:00 - 22/06/2022 07:00,BZN|CH,PT60M,343.65,EUR
              22/06/2022 07:00 - 22/06/2022 08:00,BZN|CH,PT60M,405.04,EUR
              22/06/2022 08:00 - 22/06/2022 09:00,BZN|CH,PT60M,419.95,EUR
              22/06/2022 09:00 - 22/06/2022 10:00,BZN|CH,PT60M,429.95,EUR
              22/06/2022 10:00 - 22/06/2022 11:00,BZN|CH,PT60M,428.27,EUR
              22/06/2022 11:00 - 22/06/2022 12:00,BZN|CH,PT60M,449.04,EUR
              22/06/2022 12:00 - 22/06/2022 13:00,BZN|CH,PT60M,399.48,EUR
              22/06/2022 13:00 - 22/06/2022 14:00,BZN|CH,PT60M,402.88,EUR
              22/06/2022 14:00 - 22/06/2022 15:00,BZN|CH,PT60M,405.04,EUR
              22/06/2022 15:00 - 22/06/2022 16:00,BZN|CH,PT60M,389.92,EUR
              22/06/2022 16:00 - 22/06/2022 17:00,BZN|CH,PT60M,389.78,EUR
              22/06/2022 17:00 - 22/06/2022 18:00,BZN|CH,PT60M,405.08,EUR
              22/06/2022 18:00 - 22/06/2022 19:00,BZN|CH,PT60M,397.07,EUR
              22/06/2022 19:00 - 22/06/2022 20:00,BZN|CH,PT60M,484.37,EUR
              22/06/2022 20:00 - 22/06/2022 21:00,BZN|CH,PT60M,451.93,EUR
              22/06/2022 21:00 - 22/06/2022 22:00,BZN|CH,PT60M,403.36,EUR
              22/06/2022 22:00 - 22/06/2022 23:00,BZN|CH,PT60M,373.56,EUR
              22/06/2022 23:00 - 23/06/2022 00:00,BZN|CH,PT60M,353.86,EUR
              23/06/2022 00:00 - 23/06/2022 01:00,BZN|CH,PT60M,300.94,EUR
              23/06/2022 01:00 - 23/06/2022 02:00,BZN|CH,PT60M,294.23,EUR
              23/06/2022 02:00 - 23/06/2022 03:00,BZN|CH,PT60M,291.78,EUR
              23/06/2022 03:00 - 23/06/2022 04:00,BZN|CH,PT60M,290.00,EUR
              23/06/2022 04:00 - 23/06/2022 05:00,BZN|CH,PT60M,290.52,EUR
              23/06/2022 05:00 - 23/06/2022 06:00,BZN|CH,PT60M,288.44,EUR
              23/06/2022 06:00 - 23/06/2022 07:00,BZN|CH,PT60M,342.87,EUR
              23/06/2022 07:00 - 23/06/2022 08:00,BZN|CH,PT60M,405.25,EUR
              23/06/2022 08:00 - 23/06/2022 09:00,BZN|CH,PT60M,389.92,EUR
              23/06/2022 09:00 - 23/06/2022 10:00,BZN|CH,PT60M,389.95,EUR
              23/06/2022 10:00 - 23/06/2022 11:00,BZN|CH,PT60M,378.49,EUR
              23/06/2022 11:00 - 23/06/2022 12:00,BZN|CH,PT60M,385.14,EUR
              23/06/2022 12:00 - 23/06/2022 13:00,BZN|CH,PT60M,385.92,EUR
              23/06/2022 13:00 - 23/06/2022 14:00,BZN|CH,PT60M,386.23,EUR
              23/06/2022 14:00 - 23/06/2022 15:00,BZN|CH,PT60M,377.06,EUR
              23/06/2022 15:00 - 23/06/2022 16:00,BZN|CH,PT60M,360.07,EUR
              23/06/2022 16:00 - 23/06/2022 17:00,BZN|CH,PT60M,369.23,EUR
              23/06/2022 17:00 - 23/06/2022 18:00,BZN|CH,PT60M,382.87,EUR
              23/06/2022 18:00 - 23/06/2022 19:00,BZN|CH,PT60M,386.69,EUR
              23/06/2022 19:00 - 23/06/2022 20:00,BZN|CH,PT60M,412.96,EUR
              23/06/2022 20:00 - 23/06/2022 21:00,BZN|CH,PT60M,402.56,EUR
              23/06/2022 21:00 - 23/06/2022 22:00,BZN|CH,PT60M,377.57,EUR
              23/06/2022 22:00 - 23/06/2022 23:00,BZN|CH,PT60M,390.59,EUR
              23/06/2022 23:00 - 24/06/2022 00:00,BZN|CH,PT60M,378.21,EUR
              24/06/2022 00:00 - 24/06/2022 01:00,BZN|CH,PT60M,312.55,EUR
              24/06/2022 01:00 - 24/06/2022 02:00,BZN|CH,PT60M,301.77,EUR
              24/06/2022 02:00 - 24/06/2022 03:00,BZN|CH,PT60M,299.91,EUR
              24/06/2022 03:00 - 24/06/2022 04:00,BZN|CH,PT60M,296.77,EUR
              24/06/2022 04:00 - 24/06/2022 05:00,BZN|CH,PT60M,293.87,EUR
              24/06/2022 05:00 - 24/06/2022 06:00,BZN|CH,PT60M,291.03,EUR
              24/06/2022 06:00 - 24/06/2022 07:00,BZN|CH,PT60M,311.31,EUR
              24/06/2022 07:00 - 24/06/2022 08:00,BZN|CH,PT60M,338.91,EUR
              24/06/2022 08:00 - 24/06/2022 09:00,BZN|CH,PT60M,347.75,EUR
              24/06/2022 09:00 - 24/06/2022 10:00,BZN|CH,PT60M,360.28,EUR
              24/06/2022 10:00 - 24/06/2022 11:00,BZN|CH,PT60M,353.58,EUR
              24/06/2022 11:00 - 24/06/2022 12:00,BZN|CH,PT60M,348.77,EUR
              24/06/2022 12:00 - 24/06/2022 13:00,BZN|CH,PT60M,337.08,EUR
              24/06/2022 13:00 - 24/06/2022 14:00,BZN|CH,PT60M,326.33,EUR
              24/06/2022 14:00 - 24/06/2022 15:00,BZN|CH,PT60M,321.32,EUR
              24/06/2022 15:00 - 24/06/2022 16:00,BZN|CH,PT60M,311.00,EUR
              24/06/2022 16:00 - 24/06/2022 17:00,BZN|CH,PT60M,300.25,EUR
              24/06/2022 17:00 - 24/06/2022 18:00,BZN|CH,PT60M,298.00,EUR
              24/06/2022 18:00 - 24/06/2022 19:00,BZN|CH,PT60M,329.93,EUR
              24/06/2022 19:00 - 24/06/2022 20:00,BZN|CH,PT60M,350.00,EUR
              24/06/2022 20:00 - 24/06/2022 21:00,BZN|CH,PT60M,347.73,EUR
              24/06/2022 21:00 - 24/06/2022 22:00,BZN|CH,PT60M,338.84,EUR
              24/06/2022 22:00 - 24/06/2022 23:00,BZN|CH,PT60M,328.45,EUR
              24/06/2022 23:00 - 25/06/2022 00:00,BZN|CH,PT60M,311.32,EUR
              25/06/2022 00:00 - 25/06/2022 01:00,BZN|CH,PT60M,275.58,EUR
              25/06/2022 01:00 - 25/06/2022 02:00,BZN|CH,PT60M,275.95,EUR
              25/06/2022 02:00 - 25/06/2022 03:00,BZN|CH,PT60M,280.28,EUR
              25/06/2022 03:00 - 25/06/2022 04:00,BZN|CH,PT60M,291.95,EUR
              25/06/2022 04:00 - 25/06/2022 05:00,BZN|CH,PT60M,291.06,EUR
              25/06/2022 05:00 - 25/06/2022 06:00,BZN|CH,PT60M,291.05,EUR
              25/06/2022 06:00 - 25/06/2022 07:00,BZN|CH,PT60M,284.02,EUR
              25/06/2022 07:00 - 25/06/2022 08:00,BZN|CH,PT60M,281.27,EUR
              25/06/2022 08:00 - 25/06/2022 09:00,BZN|CH,PT60M,275.51,EUR
              25/06/2022 09:00 - 25/06/2022 10:00,BZN|CH,PT60M,258.44,EUR
              25/06/2022 10:00 - 25/06/2022 11:00,BZN|CH,PT60M,275.50,EUR
              25/06/2022 11:00 - 25/06/2022 12:00,BZN|CH,PT60M,280.04,EUR
              25/06/2022 12:00 - 25/06/2022 13:00,BZN|CH,PT60M,280.05,EUR
              25/06/2022 13:00 - 25/06/2022 14:00,BZN|CH,PT60M,280.67,EUR
              25/06/2022 14:00 - 25/06/2022 15:00,BZN|CH,PT60M,275.91,EUR
              25/06/2022 15:00 - 25/06/2022 16:00,BZN|CH,PT60M,280.00,EUR
              25/06/2022 16:00 - 25/06/2022 17:00,BZN|CH,PT60M,291.05,EUR
              25/06/2022 17:00 - 25/06/2022 18:00,BZN|CH,PT60M,275.90,EUR
              25/06/2022 18:00 - 25/06/2022 19:00,BZN|CH,PT60M,281.76,EUR
              25/06/2022 19:00 - 25/06/2022 20:00,BZN|CH,PT60M,315.52,EUR
              25/06/2022 20:00 - 25/06/2022 21:00,BZN|CH,PT60M,317.75,EUR
              25/06/2022 21:00 - 25/06/2022 22:00,BZN|CH,PT60M,314.13,EUR
              25/06/2022 22:00 - 25/06/2022 23:00,BZN|CH,PT60M,305.01,EUR
              25/06/2022 23:00 - 26/06/2022 00:00,BZN|CH,PT60M,286.12,EUR
              26/06/2022 00:00 - 26/06/2022 01:00,BZN|CH,PT60M,273.56,EUR
              26/06/2022 01:00 - 26/06/2022 02:00,BZN|CH,PT60M,273.34,EUR
              26/06/2022 02:00 - 26/06/2022 03:00,BZN|CH,PT60M,275.34,EUR
              26/06/2022 03:00 - 26/06/2022 04:00,BZN|CH,PT60M,271.41,EUR
              26/06/2022 04:00 - 26/06/2022 05:00,BZN|CH,PT60M,271.13,EUR
              26/06/2022 05:00 - 26/06/2022 06:00,BZN|CH,PT60M,274.00,EUR
              26/06/2022 06:00 - 26/06/2022 07:00,BZN|CH,PT60M,274.22,EUR
              26/06/2022 07:00 - 26/06/2022 08:00,BZN|CH,PT60M,272.29,EUR
              26/06/2022 08:00 - 26/06/2022 09:00,BZN|CH,PT60M,269.92,EUR
              26/06/2022 09:00 - 26/06/2022 10:00,BZN|CH,PT60M,271.04,EUR
              26/06/2022 10:00 - 26/06/2022 11:00,BZN|CH,PT60M,270.67,EUR
              26/06/2022 11:00 - 26/06/2022 12:00,BZN|CH,PT60M,264.96,EUR
              26/06/2022 12:00 - 26/06/2022 13:00,BZN|CH,PT60M,261.54,EUR
              26/06/2022 13:00 - 26/06/2022 14:00,BZN|CH,PT60M,251.63,EUR
              26/06/2022 14:00 - 26/06/2022 15:00,BZN|CH,PT60M,253.17,EUR
              26/06/2022 15:00 - 26/06/2022 16:00,BZN|CH,PT60M,269.46,EUR
              26/06/2022 16:00 - 26/06/2022 17:00,BZN|CH,PT60M,274.64,EUR
              26/06/2022 17:00 - 26/06/2022 18:00,BZN|CH,PT60M,256.94,EUR
              26/06/2022 18:00 - 26/06/2022 19:00,BZN|CH,PT60M,275.52,EUR
              26/06/2022 19:00 - 26/06/2022 20:00,BZN|CH,PT60M,315.27,EUR
              26/06/2022 20:00 - 26/06/2022 21:00,BZN|CH,PT60M,330.20,EUR
              26/06/2022 21:00 - 26/06/2022 22:00,BZN|CH,PT60M,324.12,EUR
              26/06/2022 22:00 - 26/06/2022 23:00,BZN|CH,PT60M,320.09,EUR
              26/06/2022 23:00 - 27/06/2022 00:00,BZN|CH,PT60M,294.69,EUR
              27/06/2022 00:00 - 27/06/2022 01:00,BZN|CH,PT60M,279.94,EUR
              27/06/2022 01:00 - 27/06/2022 02:00,BZN|CH,PT60M,271.47,EUR
              27/06/2022 02:00 - 27/06/2022 03:00,BZN|CH,PT60M,265.66,EUR
              27/06/2022 03:00 - 27/06/2022 04:00,BZN|CH,PT60M,264.04,EUR
              27/06/2022 04:00 - 27/06/2022 05:00,BZN|CH,PT60M,263.13,EUR
